Date,MSCI AC World,MSCI World,MSCI EM,MSCI EM Asia,MSCI EM EMEA,MSCI EM EE,MSCI LATAM,MSCI US,MSCI Europe,MSCI EMU
2005-01-17,394.548,3290.786,812.423,318.931,247.615,164.265,2460.121,3613.52,4779.517,195.151
2005-01-18,395.491,3300.269,807.162,318.099,244.059,160.226,2443.209,3648.29,4762.164,194.207
2005-01-19,393.918,3286.098,808.621,318.298,244.417,159.965,2457.226,3613.606,4774.843,194.371
2005-01-20,390.34,3256.013,802.318,317.215,242.593,158.244,2405.428,3587.287,4725.268,192.008
2005-01-21,389.481,3248.055,804.116,316.465,244.633,159.0,2423.132,3564.451,4737.7,192.918
2005-01-24,389.613,3248.592,806.911,315.839,247.126,160.602,2447.844,3551.689,4751.598,193.161
2005-01-25,389.726,3249.394,807.735,316.09,247.345,161.926,2452.403,3564.612,4750.885,193.234
2005-01-26,392.972,3276.279,815.302,318.96,249.164,162.731,2484.268,3583.056,4796.155,194.989
2005-01-27,393.029,3276.371,817.106,319.526,251.359,164.015,2470.342,3583.453,4804.105,195.157
2005-01-28,391.654,3263.64,819.934,321.103,251.717,166.337,2475.329,3573.764,4775.699,194.13
2005-01-31,394.851,3289.439,830.395,324.581,255.251,167.933,2516.401,3603.494,4816.484,196.352
2005-02-01,396.69,3305.745,829.851,323.278,254.606,168.558,2545.832,3627.731,4845.251,197.419
2005-02-02,398.326,3319.59,832.314,324.397,254.716,169.595,2558.644,3639.851,4870.535,198.554
2005-02-03,396.652,3303.897,836.616,326.643,254.15,170.698,2584.932,3629.659,4838.37,196.916
2005-02-04,400.417,3335.872,841.817,327.295,255.755,171.444,2631.627,3671.348,4880.731,198.739
2005-02-07,399.926,3330.931,844.579,330.146,254.561,172.358,2628.24,3666.987,4864.704,198.039
2005-02-08,399.188,3325.066,841.741,329.711,252.914,171.444,2615.12,3670.316,4848.99,197.319
2005-02-09,397.777,3311.783,845.596,329.72,253.445,171.947,2669.417,3639.413,4850.897,197.081
2005-02-10,400.057,3332.008,844.91,328.453,254.518,172.569,2672.16,3654.532,4885.45,198.419
2005-02-11,402.567,3353.194,848.968,329.622,256.841,172.783,2679.082,3680.642,4923.429,200.308
2005-02-14,404.635,3368.899,860.129,335.166,259.734,173.968,2693.754,3684.184,4964.528,201.628
2005-02-15,405.935,3379.758,862.724,336.11,259.657,175.762,2715.198,3696.073,4986.012,202.599
2005-02-16,405.146,3372.88,862.41,335.581,261.934,178.785,2690.807,3696.83,4965.106,201.854
2005-02-17,404.519,3366.84,864.765,333.972,264.195,180.771,2733.66,3667.632,5000.263,203.256
2005-02-18,405.161,3371.579,868.835,336.709,265.11,181.065,2724.85,3670.472,5006.884,203.511
2005-02-21,405.278,3372.18,870.731,337.176,265.963,183.292,2733.06,3670.472,5003.751,202.763
2005-02-22,403.332,3353.682,876.88,338.96,269.564,184.866,2742.131,3616.843,5026.174,203.92
2005-02-23,402.673,3348.033,876.207,337.398,269.089,184.332,2772.942,3637.187,4989.568,202.424
2005-02-24,404.526,3362.184,885.832,339.808,271.686,187.262,2837.394,3667.237,4991.756,202.64
2005-02-25,408.556,3396.184,892.406,342.523,274.842,192.065,2838.49,3702.778,5043.532,204.774
2005-02-28,408.714,3395.133,903.311,346.756,280.147,194.492,2845.436,3678.646,5058.079,205.641
2005-03-01,409.73,3404.685,900.586,347.289,278.475,193.724,2812.658,3699.139,5061.933,205.486
2005-03-02,408.93,3399.861,890.675,343.443,273.215,187.75,2812.565,3699.803,5034.827,204.348
2005-03-03,409.302,3402.523,893.409,344.608,273.205,187.566,2830.436,3700.038,5040.83,204.281
2005-03-04,413.946,3442.288,898.382,343.337,277.594,190.792,2878.49,3736.044,5121.212,207.891
2005-03-07,414.012,3442.052,902.032,344.652,278.74,192.949,2891.746,3747.047,5096.346,207.461
2005-03-08,414.242,3444.261,901.217,344.206,282.01,193.605,2843.457,3729.746,5127.352,208.739
2005-03-09,411.93,3423.766,901.866,346.229,283.212,195.462,2791.728,3691.686,5104.939,208.036
2005-03-10,410.993,3417.438,893.301,344.265,279.796,192.214,2745.398,3698.313,5081.104,206.987
2005-03-11,410.61,3412.928,898.362,347.23,280.216,191.429,2754.18,3672.104,5111.144,208.111
2005-03-14,410.065,3410.778,886.573,345.239,274.793,187.551,2684.448,3695.639,5070.429,206.656
2005-03-15,408.774,3402.781,871.547,339.081,270.283,186.106,2643.805,3668.352,5090.419,207.016
2005-03-16,406.99,3387.554,869.422,340.463,264.483,178.683,2658.482,3638.031,5071.154,205.742
2005-03-17,406.501,3383.844,866.747,337.955,263.173,177.823,2689.961,3644.225,5053.114,205.262
2005-03-18,405.967,3379.159,866.674,337.275,264.909,178.792,2680.178,3642.888,5029.433,204.67
2005-03-21,403.471,3358.635,860.217,336.534,260.457,173.85,2654.487,3626.394,4978.74,202.224
2005-03-22,401.853,3345.257,856.36,333.723,262.201,178.042,2631.816,3590.202,4997.392,203.199
2005-03-23,398.267,3317.09,841.226,330.955,254.459,173.125,2557.672,3591.943,4909.097,199.654
2005-03-24,397.885,3314.15,839.311,328.391,254.354,175.554,2586.025,3589.985,4920.726,200.615
2005-03-25,398.157,3315.754,842.863,330.348,255.299,176.888,2586.025,3589.985,4920.726,200.615
2005-03-28,397.784,3313.51,838.235,330.577,251.674,174.538,2556.464,3598.72,4895.011,199.207
2005-03-29,395.747,3297.859,828.117,324.655,251.378,174.646,2531.362,3573.018,4914.774,200.032
2005-03-30,398.595,3322.369,830.52,323.652,252.027,174.216,2583.576,3622.387,4919.468,200.093
2005-03-31,399.872,3330.635,843.8,328.255,257.372,176.964,2619.669,3619.894,4932.258,200.687
2005-04-01,399.208,3322.207,855.355,333.367,260.95,179.058,2640.954,3596.338,4942.455,200.933
2005-04-04,397.151,3305.929,847.196,331.965,256.89,178.359,2597.315,3605.479,4870.006,197.727
2005-04-05,399.392,3325.433,848.157,331.527,259.096,179.792,2592.292,3621.649,4915.652,199.32
2005-04-06,400.713,3336.172,852.148,332.337,263.0,183.049,2584.465,3630.444,4939.362,200.428
2005-04-07,403.115,3356.577,855.441,332.081,263.557,183.4,2635.462,3653.096,4976.44,202.19
2005-04-08,401.222,3339.943,855.153,333.053,262.682,183.699,2620.949,3622.389,4966.239,201.528
2005-04-11,401.842,3345.827,853.398,331.51,262.327,181.784,2632.429,3621.973,4999.525,202.866
2005-04-12,401.316,3341.626,851.498,331.636,260.459,181.443,2624.67,3643.197,4953.809,200.777
2005-04-13,399.885,3328.414,854.221,333.303,261.15,182.862,2621.341,3600.777,4982.684,201.917
2005-04-14,395.542,3293.977,837.312,327.379,256.701,179.348,2544.366,3564.712,4937.247,200.002
2005-04-15,390.829,3254.975,826.22,322.492,255.342,178.243,2495.115,3507.828,4908.724,198.121
2005-04-18,388.259,3235.581,811.817,314.816,252.268,173.666,2479.161,3517.639,4854.691,195.234
2005-04-19,391.679,3263.373,822.133,317.005,255.05,173.426,2557.5,3539.427,4897.657,196.374
2005-04-20,389.197,3241.171,823.74,318.557,256.022,174.002,2534.885,3493.469,4886.243,196.251
2005-04-21,393.014,3274.214,826.212,319.027,256.696,175.006,2554.805,3561.322,4895.366,197.219
2005-04-22,393.206,3275.124,829.704,321.371,257.835,176.517,2542.309,3537.668,4926.655,198.319
2005-04-25,394.735,3287.634,833.931,322.422,257.086,177.085,2596.844,3567.988,4911.055,197.353
2005-04-26,392.296,3265.509,836.857,323.161,257.588,176.262,2620.357,3537.687,4885.973,196.673
2005-04-27,391.327,3258.556,829.844,320.523,255.647,172.8,2593.829,3552.196,4825.839,194.065
2005-04-28,388.363,3234.648,820.1,320.077,249.877,169.513,2526.238,3512.649,4805.737,192.808
2005-04-29,391.319,3260.39,821.31,319.028,251.908,169.673,2541.584,3554.49,4815.037,193.091
2005-05-02,392.169,3267.184,824.393,319.538,252.65,170.09,2569.514,3570.993,4805.738,193.542
2005-05-03,392.829,3272.863,824.967,319.574,253.062,170.271,2572.274,3568.507,4845.349,194.921
2005-05-04,397.417,3310.097,839.03,323.652,256.783,170.556,2655.452,3614.065,4898.301,197.044
2005-05-05,397.726,3311.014,847.073,326.944,260.444,172.233,2660.037,3605.352,4920.214,198.26
2005-05-06,397.957,3311.967,851.919,329.673,260.022,171.729,2682.132,3601.62,4907.94,197.565
2005-05-09,398.388,3315.949,851.092,329.336,259.87,171.263,2678.523,3624.621,4883.656,196.728
2005-05-10,395.747,3293.707,846.598,328.953,258.667,169.863,2631.165,3587.303,4868.054,196.282
2005-05-11,395.409,3292.043,840.727,326.168,257.811,168.728,2611.425,3603.376,4837.047,194.911
2005-05-12,392.563,3268.101,835.769,326.113,254.751,165.591,2574.725,3568.531,4829.551,194.67
2005-05-13,390.458,3250.415,832.02,326.025,252.022,163.718,2553.761,3553.162,4806.682,193.901
2005-05-16,391.209,3257.254,830.99,325.113,250.724,161.808,2575.771,3589.169,4777.537,193.301
2005-05-17,392.572,3269.507,829.861,324.009,249.897,163.452,2594.067,3614.851,4787.694,193.159
2005-05-18,396.284,3300.582,836.961,324.275,253.579,167.596,2652.094,3651.657,4847.269,196.337
2005-05-19,398.645,3319.446,845.56,329.04,254.014,168.298,2676.754,3669.311,4864.558,197.074
2005-05-20,397.454,3309.453,843.378,329.182,252.405,168.029,2660.523,3664.332,4840.696,196.106
2005-05-23,399.718,3329.841,841.256,327.411,252.375,168.189,2666.842,3678.51,4878.926,198.024
2005-05-24,399.987,3331.506,844.44,328.679,253.027,171.359,2680.485,3678.981,4878.276,197.796
2005-05-25,398.73,3320.969,842.078,325.877,253.821,170.299,2694.965,3665.981,4880.028,197.834
2005-05-26,400.132,3332.967,843.594,326.47,254.01,170.374,2703.369,3689.983,4886.549,198.284
2005-05-27,401.242,3340.486,853.667,330.394,256.194,172.294,2746.774,3694.037,4891.8,198.623
2005-05-30,401.79,3344.506,857.29,332.01,256.263,171.175,2767.639,3694.037,4890.284,198.624
2005-05-31,398.919,3320.818,850.227,331.026,252.544,171.2,2727.249,3670.69,4838.959,195.694
2005-06-01,401.705,3345.99,847.815,329.249,249.981,169.483,2767.067,3704.881,4873.254,197.185
2005-06-02,402.571,3351.817,855.494,330.466,253.144,171.717,2823.51,3712.296,4880.933,197.681
2005-06-03,401.425,3340.069,862.359,333.932,254.872,172.692,2830.08,3687.612,4867.22,196.869
2005-06-06,401.727,3342.912,861.588,335.381,256.821,174.093,2752.193,3692.521,4855.124,196.21
2005-06-07,402.735,3352.319,859.479,334.853,257.248,174.163,2722.829,3691.773,4908.107,198.029
2005-06-08,403.013,3354.082,862.398,336.812,256.999,174.121,2727.642,3683.595,4921.377,198.676
2005-06-09,402.023,3346.472,857.622,336.728,253.426,173.434,2698.781,3703.447,4868.087,196.397
2005-06-10,401.853,3343.607,863.349,338.51,255.23,175.118,2726.952,3694.484,4869.324,196.554
2005-06-13,401.687,3341.734,865.07,339.192,255.199,175.107,2740.003,3703.992,4854.548,196.058
2005-06-14,402.649,3349.695,867.342,338.537,255.353,176.035,2793.488,3712.83,4864.529,196.333
2005-06-15,403.939,3359.442,874.242,341.593,257.596,176.724,2803.537,3720.877,4871.269,196.558
2005-06-16,405.592,3373.11,878.164,341.944,258.803,176.9,2844.879,3735.455,4887.063,197.068
2005-06-17,408.961,3401.035,885.876,343.067,262.41,178.81,2897.669,3753.155,4953.122,200.415
2005-06-20,407.79,3390.955,884.783,343.119,261.099,179.21,2896.373,3751.3,4916.985,198.203
2005-06-21,408.055,3393.983,881.873,341.825,261.002,179.164,2880.072,3743.765,4939.773,199.15
2005-06-22,408.581,3396.742,889.828,346.229,262.641,181.194,2883.287,3744.439,4945.473,199.418
2005-06-23,405.956,3374.239,886.966,347.394,261.536,180.6,2820.799,3705.379,4932.998,198.601
2005-06-24,403.427,3353.031,882.212,344.991,260.664,179.527,2811.575,3677.756,4907.139,197.498
2005-06-27,402.494,3345.183,880.579,342.674,260.048,178.767,2850.257,3675.518,4889.888,196.974
2005-06-28,404.822,3365.381,882.093,342.3,261.209,179.08,2868.978,3710.082,4897.988,197.325
2005-06-29,404.756,3365.309,879.951,340.322,261.392,178.877,2878.961,3705.002,4908.431,198.315
2005-06-30,403.128,3351.019,879.576,340.286,262.535,181.423,2857.02,3679.889,4907.61,199.093
2005-07-01,402.99,3348.583,884.701,342.105,262.863,183.378,2895.005,3690.285,4890.685,198.4
2005-07-04,402.787,3347.595,881.326,341.042,262.958,184.385,2862.111,3690.285,4877.847,197.662
2005-07-05,404.173,3360.791,877.275,338.084,261.975,183.643,2880.572,3722.365,4868.022,197.268
2005-07-06,403.693,3355.589,881.341,339.479,265.254,187.499,2868.557,3693.981,4906.277,198.545
2005-07-07,401.989,3341.606,876.862,338.066,262.87,185.741,2861.025,3703.346,4826.418,195.795
2005-07-08,405.866,3375.289,879.206,337.082,264.365,188.556,2904.692,3746.434,4885.252,198.489
2005-07-11,410.12,3409.091,895.027,344.178,269.423,188.868,2926.757,3769.83,4966.986,202.216
2005-07-12,412.246,3424.878,907.596,347.53,275.316,191.22,2974.744,3778.253,5000.606,203.842
2005-07-13,411.604,3418.699,909.755,349.04,274.948,191.732,2979.346,3780.989,4985.714,203.371
2005-07-14,413.137,3430.628,916.515,351.898,277.536,191.233,2987.053,3789.912,5013.405,204.524
2005-07-15,412.37,3425.572,909.287,349.875,275.256,189.427,2945.934,3795.205,4978.861,203.433
2005-07-18,411.428,3416.803,911.206,351.271,273.696,188.116,2966.419,3774.809,4973.366,203.671
2005-07-19,412.412,3424.559,915.115,352.687,274.654,189.033,2984.503,3801.664,4964.217,204.745
2005-07-20,413.532,3433.411,919.499,353.78,276.795,191.637,3001.918,3819.713,4960.579,204.645
2005-07-21,414.623,3441.479,926.09,355.893,278.841,191.553,3033.168,3793.502,5009.831,206.507
2005-07-22,415.761,3450.428,930.708,359.187,279.799,193.144,3016.402,3813.419,5010.083,206.173
2005-07-25,414.636,3440.617,930.186,361.209,281.604,193.901,2930.783,3797.854,5011.829,205.509
2005-07-26,414.143,3437.782,923.814,359.483,278.49,193.116,2908.972,3805.65,4997.557,205.052
2005-07-27,416.114,3454.133,928.234,358.565,281.192,195.168,2969.265,3823.244,5019.377,206.035
2005-07-28,418.664,3474.251,938.365,361.661,284.296,198.533,3021.657,3845.542,5061.487,207.9
2005-07-29,418.142,3468.823,941.813,362.557,285.104,199.598,3046.988,3818.157,5086.795,208.62
2005-08-01,419.636,3480.339,948.861,363.943,288.226,201.778,3088.821,3822.371,5118.706,209.703
2005-08-02,422.962,3506.861,960.855,367.748,291.571,205.172,3152.05,3848.725,5158.532,211.294
2005-08-03,424.462,3518.725,966.68,370.691,292.663,203.48,3163.013,3851.394,5202.025,213.121
2005-08-04,422.34,3499.774,967.588,370.453,294.434,205.593,3159.057,3823.05,5184.856,212.346
2005-08-05,418.804,3469.647,962.949,367.695,293.587,206.286,3160.474,3791.92,5152.324,210.325
2005-08-08,419.51,3475.814,963.214,365.295,296.153,209.654,3188.39,3779.525,5195.409,211.588
2005-08-09,421.69,3494.598,965.203,366.311,295.424,210.117,3207.721,3805.156,5219.491,213.272
2005-08-10,424.564,3517.817,974.292,368.388,299.238,210.364,3257.532,3799.715,5283.901,216.111
2005-08-11,427.417,3542.609,975.989,371.245,298.079,208.422,3231.776,3827.199,5292.721,216.098
2005-08-12,426.097,3531.761,972.618,372.211,295.449,206.009,3187.252,3805.6,5277.691,214.902
2005-08-15,425.901,3530.14,972.138,369.418,296.497,207.059,3233.977,3816.509,5248.019,213.402
2005-08-16,422.783,3503.727,967.402,366.804,297.913,212.18,3197.397,3772.929,5219.307,211.772
2005-08-17,422.022,3497.732,964.374,366.191,295.264,212.1,3198.716,3776.613,5199.834,210.766
2005-08-18,419.066,3474.457,952.46,360.79,292.906,209.333,3162.618,3772.437,5126.878,207.707
2005-08-19,419.915,3483.438,946.244,358.324,294.285,210.104,3097.358,3775.153,5163.222,209.555
2005-08-22,422.828,3506.044,959.35,362.702,297.401,212.201,3168.77,3781.551,5203.374,211.43
2005-08-23,420.961,3490.595,954.986,361.085,297.135,212.689,3137.875,3769.985,5160.278,209.345
2005-08-24,419.342,3478.292,946.602,356.287,296.694,213.39,3119.932,3746.487,5156.45,209.863
2005-08-25,419.388,3478.226,948.608,356.594,296.945,214.393,3143.24,3755.263,5135.867,208.574
2005-08-26,417.954,3465.805,947.572,356.269,297.88,217.092,3120.038,3732.517,5120.373,207.584
2005-08-29,417.824,3466.603,939.395,349.501,298.528,217.592,3139.408,3755.553,5109.136,207.275
2005-08-30,416.752,3456.715,941.179,350.446,298.067,218.861,3153.114,3743.969,5076.182,205.701
2005-08-31,421.512,3496.581,950.291,351.19,303.234,221.678,3217.219,3782.703,5163.781,209.371
2005-09-01,425.787,3530.328,967.083,356.205,312.18,227.131,3252.255,3785.534,5271.746,213.382
2005-09-02,426.459,3533.521,978.498,359.839,316.108,231.861,3301.594,3774.828,5301.764,214.452
2005-09-05,427.359,3541.106,980.036,360.218,315.201,229.792,3331.897,3774.828,5317.717,215.478
2005-09-06,430.399,3567.352,982.616,361.361,313.83,226.483,3367.654,3821.612,5346.442,216.884
2005-09-07,431.135,3573.157,985.503,363.679,312.513,223.529,3378.131,3832.085,5351.413,216.933
2005-09-08,429.549,3558.596,987.789,364.493,313.934,225.286,3376.629,3817.474,5330.928,216.207
2005-09-09,433.03,3587.843,994.07,365.113,317.88,231.137,3412.862,3847.316,5354.982,217.276
2005-09-12,432.215,3579.73,997.862,367.904,317.603,230.417,3412.053,3846.369,5305.674,214.695
2005-09-13,429.479,3556.389,994.386,368.117,316.297,228.818,3365.105,3818.984,5266.005,212.929
2005-09-14,429.921,3559.518,997.62,368.825,317.39,229.59,3387.536,3805.508,5296.823,214.138
2005-09-15,429.588,3555.704,1001.258,367.915,319.988,234.039,3436.193,3808.234,5262.994,212.673
2005-09-16,431.922,3575.441,1004.955,366.503,323.783,238.988,3481.286,3839.117,5293.498,214.229
2005-09-19,430.725,3563.874,1009.093,366.856,325.905,243.817,3513.494,3818.348,5277.523,212.487
2005-09-20,430.459,3559.821,1016.18,371.314,326.25,242.511,3518.636,3789.568,5293.314,214.024
2005-09-21,428.318,3539.544,1021.813,370.949,328.17,245.936,3597.914,3754.198,5263.572,212.405
2005-09-22,427.192,3531.489,1013.948,367.566,326.54,245.217,3570.67,3768.083,5211.182,210.139
2005-09-23,426.579,3527.925,1006.229,362.965,323.45,242.733,3598.01,3770.749,5202.01,210.041
2005-09-26,429.112,3548.559,1013.497,366.727,324.44,241.918,3614.455,3772.961,5247.87,212.757
2005-09-27,428.055,3538.257,1017.497,367.048,328.727,248.68,3613.961,3771.627,5219.611,211.445
2005-09-28,430.264,3556.823,1021.47,368.761,327.926,246.595,3651.038,3775.037,5266.01,213.816
2005-09-29,433.243,3581.079,1030.11,372.519,331.173,247.28,3658.863,3808.719,5250.555,213.121
2005-09-30,434.312,3588.41,1038.902,373.803,335.12,249.786,3722.079,3815.117,5289.228,214.977
2005-10-03,433.149,3578.048,1039.267,373.405,335.69,254.443,3730.275,3810.703,5265.869,213.648
2005-10-04,431.843,3565.651,1042.794,376.722,336.458,255.831,3696.425,3772.348,5290.794,215.117
2005-10-05,426.261,3520.456,1025.611,374.647,329.312,248.041,3553.973,3717.195,5243.28,213.124
2005-10-06,423.235,3499.59,1001.191,367.762,319.903,237.105,3440.354,3701.208,5248.19,214.061
2005-10-07,423.368,3500.509,1002.24,367.339,317.558,235.791,3502.92,3714.931,5217.164,213.14
2005-10-10,421.669,3483.669,1009.822,370.007,320.164,238.836,3529.321,3688.467,5200.445,212.328
2005-10-11,422.026,3485.394,1015.762,370.756,324.05,244.073,3557.444,3681.276,5190.058,211.814
2005-10-12,419.597,3467.551,1000.716,364.454,319.725,237.603,3518.437,3656.851,5166.629,210.78
2005-10-13,416.098,3442.076,978.077,359.011,308.702,226.675,3422.322,3654.614,5073.608,206.996
2005-10-14,419.254,3471.478,971.764,357.32,305.004,221.888,3408.865,3685.325,5141.248,210.184
2005-10-17,419.34,3470.933,977.196,353.826,310.77,224.985,3508.687,3696.415,5122.715,209.646
2005-10-18,415.147,3435.789,969.258,354.02,307.981,224.243,3406.216,3658.611,5069.056,206.713
2005-10-19,415.83,3446.586,949.429,345.246,299.993,215.42,3399.542,3713.387,5007.362,203.982
2005-10-20,413.286,3423.37,952.483,347.048,304.864,217.28,3336.953,3659.027,5026.936,204.248
2005-10-21,413.634,3425.633,955.898,348.852,303.214,218.368,3374.062,3668.681,5017.813,203.98
2005-10-24,418.091,3463.11,963.822,346.974,309.239,222.568,3472.62,3730.319,5062.136,205.785
2005-10-25,419.423,3474.886,963.821,347.493,310.042,223.704,3447.923,3720.947,5097.671,207.045
2005-10-26,418.935,3469.542,968.105,348.627,311.524,224.673,3472.16,3703.666,5108.888,207.33
2005-10-27,416.131,3447.623,956.198,346.116,307.317,221.098,3389.793,3664.304,5070.574,204.982
2005-10-28,418.465,3469.126,952.551,341.882,307.568,223.471,3430.349,3724.514,5059.401,204.316
2005-10-31,422.695,3502.063,971.025,348.231,311.982,227.604,3526.261,3752.529,5123.14,206.584
